sensor,pixel_u,pixel_v,axial_depth_m,world_x_m,world_y_m,world_z_m
robot_0/link6_sensor_0,0,6,0.4914004,0.9577103773382363,-0.4379999440433416,0.8796074981536717
robot_0/link6_sensor_0,1,6,0.42970324,0.8693305138575114,-0.4379999427509649,0.9064537497140804
robot_0/link6_sensor_0,2,6,0.20479828,0.6640549468833253,-0.325152252449074,0.9799998838214385
robot_0/link6_sensor_0,3,6,0.2159137,0.6567266207773679,-0.34759795677228195,0.9799998830845577
robot_0/link6_sensor_0,4,6,0.22830495,0.6485571618586231,-0.3726199806623738,0.9799998783178364
robot_0/link6_sensor_0,5,6,0.24220505,0.6393929189074494,-0.4006888758001741,0.9799998756454964
robot_0/link6_sensor_0,6,6,0.25790745,0.6290404096055774,-0.4323972249459592,0.9799998778520804
robot_0/link6_sensor_0,7,6,0.24507943,0.6048608218919902,-0.43799995020697724,0.9867890150305828
robot_0/link6_sensor_0,0,7,0.14154442,0.6343312248781672,-0.2659885226462485,0.9799998839764521
robot_0/link6_sensor_0,1,7,0.14676642,0.6282532107055943,-0.2790631505220629,0.9799998897270615
robot_0/link6_sensor_0,2,7,0.15238854,0.6217095739853438,-0.2931394852605918,0.9799998801311207
robot_0/link6_sensor_0,3,7,0.15845852,0.6146446184563077,-0.30833718677009275,0.9799998816010087
robot_0/link6_sensor_0,4,7,0.16503212,0.6069934936535777,-0.32479583704939013,0.9799998801801773
robot_0/link6_sensor_0,5,7,0.17217472,0.5986800785331073,-0.3426791426680378,0.9799998829680463
robot_0/link6_sensor_0,6,7,0.17996357,0.5896145058684503,-0.36218047118736907,0.979999881095358
robot_0/link6_sensor_0,7,7,0.18849052,0.5796898535976165,-0.38352980875248216,0.9799998777551584
robot_0/link6_sensor_1,0,0,1.9007941,0.7735288392938029,-1.4217098816098996,2.7799999152043022
robot_0/link6_sensor_1,1,0,1.8709326,0.5999716199734525,-1.3088679017821145,2.7799998837435256
robot_0/link6_sensor_1,2,0,1.8419949,0.4317832423999498,-1.1995166628624805,2.779999972894956
robot_0/link6_sensor_1,3,0,1.8139386,0.2687183630632872,-1.0934965241876389,2.779999975400168
robot_0/link6_sensor_1,4,0,1.7867242,0.11054638819089335,-0.9906576143912713,2.7799999808062372
robot_0/link6_sensor_1,5,0,1.7603143,-0.042949656446248596,-0.8908588736554992,2.7800000067226316
robot_0/link6_sensor_1,6,0,1.7346739,-0.1919741001233814,-0.7939674469693483,2.7800000433309577
robot_0/link6_sensor_1,7,0,1.7097695,-0.33671948559578696,-0.6998580756394652,2.7799999700851217
robot_0/link6_sensor_1,0,1,2.0764577,0.7173441616749878,-1.6555121197318325,2.7799997970860115
robot_0/link6_sensor_1,1,1,2.0408735,0.5289852094274679,-1.5284138511019019,2.7799998479606822
robot_0/link6_sensor_1,2,1,2.0064883,0.3469732964572936,-1.4055983144822495,2.7799998497124276
robot_0/link6_sensor_1,3,1,1.9732429,0.17099290118200675,-1.2868528356640119,2.7800001037953326
robot_0/link6_sensor_1,4,1,1.9410808,0.0007491591105663331,-1.17197801703434,2.7800000407376166
robot_0/link6_sensor_1,5,1,1.9099504,-0.16403395688894212,-1.060787865067111,2.7800000029687757
robot_0/link6_sensor_1,6,1,1.8798027,-0.32361502493275257,-0.9531078834387223,2.779999968814029
robot_0/link6_sensor_1,7,1,1.850592,-0.4782365716596571,-0.8487744494451936,2.7799999726603835
robot_0/link6_sensor_1,0,2,2.2878962,0.6497173850598864,-1.9369291554057322,2.780000019776237
robot_0/link6_sensor_1,1,2,2.244771,0.44381472135792077,-1.791828113803796,2.779999768558894
robot_0/link6_sensor_1,2,2,2.203242,0.2455306388095824,-1.6520963287807422,2.7799999365979775
robot_0/link6_sensor_1,3,2,2.1632218,0.05444991780608027,-1.5174408094756118,2.780000120430273
robot_0/link6_sensor_1,4,2,2.1246293,-0.12981289746095698,-1.3875896855306828,2.7800000700850784
robot_0/link6_sensor_1,5,2,2.0873895,-0.3076163044150117,-1.262290480234309,2.7799999524527346
robot_0/link6_sensor_1,6,2,2.0514328,-0.4792942094677634,-1.1413081142183246,2.780000005931148
